2657	4855	81	324
2657	4787	53	212
2657	4817	23	92
2737	4854	53	212
2737	4905	88	352
2737	4824	60	240
2658	2659	32	128
2658	211	202	808
2658	4932	24	96
2659	2658	32	128
2659	2730	26	104
2730	2659	26	104
2730	2720	20	80
2730	4875	154	616
2730	16455	50	200
2720	1779	30	120
2720	2730	20	80
2720	4671	96	384
2731	2693	95	380
2731	4668	71	142
2731	28533	116	464
2693	2731	95	380
2693	4699	282	564
2693	4744	230	460
2693	282	66	132
2693	5139	75	300
2707	4945	44	176
2707	5016	67	268
2681	16968	66	132
2681	23263	5	10
2690	2742	31	124
2690	16960	53	212
2742	2690	31	124
2742	1333	18	72
2725	18422	17	68
2660	2725	8	32
65	13038	18	72
65	21192	55	110
65	23232	93	372
2672	10632	103	412
2672	14419	70	140
2667	9995	161	644
2733	21090	11	22
2733	23818	12	48
2661	14250	98	392
2662	2744	120	480
2662	14252	105	420
2744	14397	38	152
2744	14251	84	336
2744	25979	8	32
2709	5986	72	288
2709	6043	115	460
2709	6160	64	256
2709	13729	79	316
2683	28492	103	206
2683	22019	23	92
2750	4872	90	360
2750	4934	122	244
2750	15236	37	74
2750	15161	17	34
2841	4898	117	234
2841	4934	81	162
2841	15195	49	98
2841	18408	31	62
2767	25611	48	96
2767	4885	117	468
25611	2887	58	232
25611	4839	50	100
25611	15222	7	28
2828	2887	107	428
2828	4840	85	340
2850	8341	65	260
2850	8490	81	324
2788	7225	160	640
2788	21597	222	444
2675	3469	46	92
2675	3471	105	420
18	3477	60	240
18	23168	15	60
2766	27919	96	384
2766	27971	348	1392
2766	23166	5	5
2812	2343	91	364
2812	3980	109	218
2676	16894	3	12
2822	27750	23	92
2822	7075	60	120
2822	28823	71	71
2839	2186	16	64
2839	2800	26	104
2800	2839	26	104
2800	8624	88	352
2800	8795	22	44
2836	2207	21	84
2836	6007	122	488
2836	22839	22	44
2802	25890	266	266
2802	8029	57	57
27370	5854	26	26
27370	7763	13	52
27750	2822	23	92
27750	8540	18	72
27750	8968	161	161
2815	2234	61	244
2815	26181	23	92
2815	27793	32	128
2795	2760	69	138
2795	18297	20	20
2847	8788	46	92
2847	8623	136	272
2847	8760	49	98
2735	2234	235	470
2735	2847	142	284
2735	95	210	420
95	2735	210	420
95	2779	31	62
95	16771	67	67
2779	2171	108	432
2779	95	31	62
27291	27277	57	57
27291	7661	30	120
47	16450	47	47
2677	2571	99	396
2677	311	10	40
27169	11838	28	28
27169	27133	124	124
27259	27265	38	38
27259	27258	87	87
27265	6028	78	156
27265	27290	27	27
27246	9502	44	44
27246	9497	53	212
27246	11882	29	116
27246	20064	10	40
27183	9488	134	536
27183	17395	23	92
27183	24577	4	4
2827	2788	45	180
2827	16132	28	112
2834	16143	29	116
2834	28647	41	164
2819	14689	70	280
2819	27608	110	440
2819	27641	101	202
27624	14688	273	1092
27624	27630	182	364
27624	21516	78	312
2811	6374	81	324
2811	12477	11	44
2811	26175	8	32
2820	28015	123	492
2820	3629	163	326
2817	3585	116	464
2817	3628	115	230
2816	164	175	350
2816	3928	190	380
28806	2784	87	174
28806	299	33	132
28806	7744	132	528
2784	2183	208	832
2784	6046	49	98
88	23245	12	24
88	23205	18	72
88	23236	8	32
88	23207	173	692
2797	28578	64	128
2797	5996	61	244
2824	5233	46	92
2824	6005	130	260
2824	6053	53	106
28578	5981	99	198
28578	7981	54	216
2825	2836	75	150
2825	28342	61	122
2810	2027	65	260
2810	233	174	348
2810	1595	73	292
2832	2823	24	48
2832	8791	38	76
2823	2832	24	48
2823	27343	52	104
2780	2223	61	244
2780	23013	225	900
2780	23008	14	28
2769	8783	53	106
2769	9701	114	228
2678	28407	105	420
28407	95	67	67
28407	2678	105	420
2700	2831	108	216
2700	12155	37	37
2831	27811	111	222
2831	12234	36	72
2786	2719	17	68
2760	2700	73	146
2760	6984	113	226
2791	28060	261	261
2791	5253	58	232
2791	6217	138	276
2791	28501	152	152
2791	8796	107	107
78	6155	55	220
78	6145	183	732
78	28707	26	104
2805	28053	114	456
2805	14576	107	428
2794	259	113	452
2794	1011	136	544
2794	1686	98	392
2826	7765	172	688
2826	8236	58	232
2826	13843	93	372
2826	28068	116	116
2793	7757	33	132
2793	8356	85	340
27256	27169	22	22
27256	5940	53	212
27256	5940	53	212
2787	27259	37	37
2787	12306	243	972
27229	288	54	216
27229	6345	71	71
2809	28434	20	80
2809	598	80	320
2679	2781	92	184
2679	11691	16	32
2781	2785	103	206
2807	2781	124	248
2807	11687	152	304
2785	2821	31	31
2785	10505	54	54
2851	2192	166	332
2851	2226	126	504
2851	2783	161	161
2783	25869	9	9
2783	2851	161	644
2783	11690	124	248
2773	2764	102	204
2773	2762	29	58
2764	2808	106	212
2764	11702	98	196
30	2761	29	58
30	11702	107	214
2761	30	29	58
2761	19254	38	76
2680	11702	119	238
2680	1452	28	56
2751	2680	125	250
2751	11686	42	42
2840	2751	96	192
2840	691	27	54
2762	30	148	296
2762	19200	86	172
2765	2749	71	284
2765	2763	26	104
2765	2813	89	178
2763	2765	26	104
2763	2843	111	444
2843	2763	111	444
2843	2844	75	300
2843	2842	97	194
2844	2843	75	300
2844	2845	47	188
2845	91	167	167
2845	2844	47	188
2845	9204	72	288
2845	19258	10	20
2808	2764	106	212
2808	2806	117	117
2808	2821	25	25
25789	1832	91	364
25789	2840	71	142
25789	11851	19	19
2806	2749	123	123
2806	2773	72	144
2806	2808	117	117
2806	2838	55	55
2804	27512	27	27
2804	2755	164	328
2804	10505	61	61
2796	2829	95	190
2796	11715	37	74
2796	19354	30	60
2829	1832	135	270
2829	2796	95	190
2829	19	65	130
19	19166	70	140
2752	19	108	216
2752	19167	59	118
2790	25632	56	224
2790	9204	23	92
2790	22638	34	68
25632	2790	56	224
25632	2770	66	264
2782	2752	116	232
2782	27781	164	164
2782	27927	123	492
25949	91	25	50
25949	2801	116	232
25949	2799	60	120
2801	25949	116	232
2801	2770	116	232
2801	25193	113	226
2799	91	68	136
2799	2629	107	214
2770	1805	264	1056
2770	25632	66	264
2770	2801	116	232
2753	1827	115	230
2753	2754	43	86
2753	2756	252	504
2754	1758	54	108
2754	2753	43	86
2754	2755	20	40
2755	2804	164	328
2755	2754	20	40
2756	2753	252	504
2756	2758	132	264
2756	634	130	260
2756	23392	6	6
2757	2758	20	40
2757	2821	239	478
2757	2774	208	416
2757	24609	57	228
2758	2756	132	264
2758	2757	20	40
2758	23392	134	134
2821	2785	31	31
2821	2808	25	25
2821	2757	239	478
2774	2757	208	416
2774	27	26	52
2774	2838	141	282
27	2774	26	52
27	2771	113	226
27	24696	37	74
2803	2789	132	264
2803	2896	248	248
2803	24696	97	194
2789	2803	132	132
2789	2933	33	66
2789	25674	16	16
2789	25716	79	316
2846	2835	40	160
2846	25716	15	15
2835	2724	81	324
2835	2846	40	40
2835	2837	43	43
2771	27	113	226
2771	2846	36	72
2771	2837	31	62
2837	2835	43	43
2837	2771	31	31
2837	2838	113	226
2838	2806	55	110
2838	2774	141	141
2838	2837	113	113
26046	28179	63	63
26046	2775	155	310
26046	2798	77	77
2775	2222	117	468
2775	21308	66	264
2833	1802	60	60
2833	2772	125	250
2833	2798	40	40
2772	1752	44	176
2772	21308	40	160
2830	1802	193	386
2830	2953	42	42
2759	2830	87	174
2759	12774	60	120
2798	26046	77	77
2798	2833	40	40
2798	2759	194	388
2852	2849	133	266
2852	2922	88	176
2852	12774	20	40
2849	2852	133	266
2849	11129	32	128
2849	24348	11	44
38	2768	35	140
38	2922	68	136
38	2921	87	348
38	2883	65	130
2768	38	35	140
2768	2814	90	90
2768	24348	21	84
2922	2921	68	136
2921	38	87	348
2921	2927	7	28
2921	2883	60	60
2927	2921	7	28
2927	2953	103	103
2927	2870	118	472
2927	2929	123	246
2953	2830	42	42
2953	2927	103	103
2953	12774	72	72
2883	38	65	65
2883	2921	60	120
2883	2814	30	30
2883	2792	88	88
2814	2768	90	180
2814	2883	30	60
2814	11118	53	53
2870	2928	53	53
2870	2892	126	504
2928	2927	92	184
2928	2870	53	53
2929	2927	123	123
2929	2893	27	54
2929	2932	142	142
2893	2929	27	27
2893	2792	20	40
2893	11135	35	35
2792	2883	88	176
2792	2893	20	20
2792	698	104	208
2932	2929	142	284
2932	173	13	26
2899	2932	12	24
2899	2881	144	288
173	2928	78	156
173	2892	122	122
2892	173	122	122
2892	2881	35	140
2881	2899	144	288
2881	23135	72	288
26174	11245	227	227
2919	28007	185	185
2919	10880	135	270
2776	28007	104	208
2776	2777	68	136
2776	10880	45	90
2776	634	48	96
28007	2776	104	104
28007	25830	14	14
25830	2926	84	84
25830	2777	152	304
2888	27664	78	78
2926	2206	39	78
2926	2738	132	132
2926	11014	243	243
27664	26174	101	101
27664	669	76	152
2777	2776	68	68
2777	25830	152	152
2777	11014	143	286
2917	2907	129	258
2917	11014	21	42
2867	2917	16	32
2867	2896	20	40
2867	10886	226	226
2896	2803	248	496
2896	11014	23	23
2907	2917	129	129
2907	721	45	90
2907	11017	76	152
2936	2885	122	122
2936	15729	12	12
2936	25725	9	36
2885	2740	109	109
2885	2936	122	244
2885	2933	129	258
2885	188	115	115
2866	1869	64	256
2866	3429	131	262
2866	19260	288	1152
2933	2885	129	129
2933	3432	101	202
2933	25674	40	80
20	19259	21	84
20	19260	43	172
2818	27508	67	134
2818	2813	48	96
2818	2889	50	100
2813	2765	89	178
2813	2818	48	96
2813	2842	126	252
2889	2714	67	134
2889	2716	122	244
2889	2818	50	100
2842	2716	69	138
2842	2843	97	194
2842	2813	126	252
2778	2736	170	340
2778	54	90	180
2911	2729	83	166
2911	2728	167	334
2911	2882	64	128
2882	2629	91	182
2882	2911	64	128
2882	2952	58	116
2848	2713	95	190
2848	2952	62	124
2848	21715	91	91
2952	2882	58	116
2952	2848	62	62
2952	26101	84	168
2952	21783	98	196
26101	2718	235	470
26101	2952	84	168
26101	13272	10	20
2951	2699	27	108
2951	2891	33	33
2951	2938	39	78
2891	2951	33	132
2891	2853	41	82
2891	3365	49	98
2891	21801	58	58
2853	2891	41	82
2853	2938	29	58
2853	21634	57	114
2938	2581	30	60
2938	2951	39	78
2938	2853	29	58
2938	1408	117	234
2946	27528	28	28
2946	2908	81	324
2946	54	45	90
2946	3359	19	38
2908	2692	23	92
2908	2946	81	81
2908	3380	55	110
54	2729	90	180
54	2778	90	180
54	2946	45	90
29067	2016	98	392
29067	14786	40	80
29067	14906	31	124
29067	28701	74	74
28548	27892	102	408
28548	28492	73	73
2948	7997	122	488
2948	27167	16	32
2948	16136	18	18
28492	2683	103	206
28492	15236	22	44
28492	27200	70	70
28048	2036	96	384
28048	29067	93	93
28048	14908	91	364
28048	14908	83	332
26461	27836	100	400
26461	28017	18	18
26461	5474	92	368
26353	2037	98	392
26353	26461	79	79
26353	25677	18	18
2898	1902	119	476
2898	5813	12	24
2950	2930	134	268
2950	15021	18	72
2950	15012	28	112
2937	18427	21	84
2937	18396	63	252
2923	2229	138	276
2923	2229	130	520
2923	2930	132	264
2923	28980	240	480
2923	28980	237	948
2930	2923	132	264
2930	2914	57	114
2914	2930	57	114
2914	2944	58	116
2914	28980	156	312
2944	2914	58	116
2944	2916	112	224
2944	2949	64	128
26350	29066	26	104
26350	26079	13	13
26350	15241	185	370
2916	2944	112	224
2916	2895	77	308
2916	2912	94	376
28980	2923	237	948
28980	2923	246	492
28980	27865	9	36
2941	2902	120	480
2941	13538	16	64
2941	27865	32	128
2941	27100	47	188
2949	2895	77	308
2949	14968	11	44
2949	23099	9	36
2895	2916	77	308
2895	2949	77	308
2895	5383	154	308
2895	1537	213	426
2910	2912	16	64
2910	1537	22	88
2912	2916	94	376
2912	2916	98	392
2912	2910	16	64
2902	2944	151	302
2902	2941	120	480
2902	14827	40	160
2915	29067	144	288
2915	2905	71	284
2915	2925	72	288
2905	2915	81	162
2905	2915	71	284
2905	2939	40	160
2905	2854	107	214
2905	2901	26	52
2939	2905	40	160
2939	2905	57	114
2939	60	74	148
2939	60	69	276
2925	2915	72	288
2925	2905	149	298
2925	14906	24	96
2945	4038	284	1136
2945	14918	40	40
2945	14835	11	22
28483	2939	53	106
28483	112	51	102
28483	3992	121	242
2854	2915	90	180
2854	1127	49	98
2855	2856	30	60
2855	4018	279	558
2855	14835	68	136
2856	2925	130	260
2856	2855	30	60
2901	2939	34	68
2901	2856	75	150
60	2939	69	276
60	28483	47	94
60	3955	208	416
60	4017	184	368
60	14803	103	412
26568	26501	57	228
26564	26483	12	24
26564	14822	20	80
2906	2897	111	444
2906	26515	113	113
2906	14792	20	80
2906	18520	55	220
2894	2005	25	100
2894	15338	12	48
2924	14762	42	168
2924	14831	15	30
2897	2906	111	111
2897	2900	27	108
2897	4849	47	94
2897	14797	81	162
2900	2897	27	27
2900	2934	80	320
2900	4793	66	132
2934	2900	80	80
2934	26061	88	352
2934	4793	54	108
26061	2934	88	88
26061	4820	111	222
26061	4821	77	308
26061	15253	42	84
2942	25638	11	44
2942	15234	54	216
2887	2767	46	92
2887	25611	58	232
2887	2828	107	428
26515	2906	113	452
26515	4794	27	27
26515	26566	99	198
26515	15338	132	132
26514	15339	11	11
26514	26562	58	232
2904	2005	39	156
2904	26540	54	216
2904	15251	69	276
26540	26497	155	155
26540	26514	33	132
2857	21	13	52
2857	15251	70	280
2857	16166	17	34
2857	16167	28	56
21	2857	13	52
21	13538	103	412
2903	26545	168	672
2903	2913	157	628
2903	27185	91	364
2903	5449	54	216
2903	27142	215	860
2903	27142	222	444
2913	2903	157	628
2913	4776	183	366
2913	26508	40	160
2858	2858	366	366
2858	2858	366	366
2884	5073	163	652
2884	21989	17	68
2872	21990	15	60
2935	2909	133	532
2935	26474	51	204
2909	2935	133	532
2909	2859	247	988
2909	5065	77	154
2943	5125	15	60
2943	5067	18	36
2880	2859	89	178
2880	9886	254	508
2880	9963	78	156
2859	2909	247	988
2859	2880	89	178
2859	15135	263	1052
26474	26403	154	154
26474	16748	70	70
26403	26474	154	154
26403	2940	121	484
2940	5150	10	40
2860	26469	9	36
26528	5022	103	412
28557	37	49	196
28557	4902	38	152
37	2869	81	324
37	5003	74	296
2869	16796	9	36
2868	2871	67	268
2871	1132	38	152
2886	5078	177	708
2886	1112	157	628
2886	19524	161	161
2865	5104	99	396
2865	16725	352	1408
2865	18497	8	32
2865	19654	10	10
2861	2862	83	332
2861	10141	164	656
2861	21451	94	188
2862	2861	83	332
2862	2863	212	848
2862	22	83	166
2863	2862	212	848
2863	2864	12	48
2863	2874	132	264
2864	2863	12	48
2864	2873	97	388
2864	19055	57	114
2873	2864	97	388
2873	2875	78	156
2873	7175	186	744
2874	2863	132	264
2874	22	82	164
2874	19054	66	132
2976	3002	69	138
2976	10151	110	220
2976	21451	49	98
3002	3036	102	204
3002	10215	111	222
3036	3002	102	204
3036	7159	90	180
3036	22774	57	114
67	3037	32	64
67	7159	39	78
67	10161	29	58
3037	67	32	64
3037	2875	55	110
3037	10216	91	91
2875	2873	78	156
2875	3037	55	110
2875	19055	49	98
22	2862	83	166
22	2874	82	164
22	21451	113	226
2969	3886	57	228
2969	18674	38	152
28495	3950	228	912
28495	4045	51	204
28495	4008	64	256
28495	17258	118	472
26376	26391	88	88
26376	23922	69	69
26376	26314	0	0
2975	28882	122	122
2975	111	71	71
2975	15702	96	96
2975	26314	140	140
28882	2975	122	122
28882	28664	23	23
28882	26602	28	28
3012	4098	72	288
3012	26627	25	100
3012	24153	38	152
3012	23979	27	108
3003	4007	29	58
3003	1209	81	324
3003	26329	2	8
2890	28804	42	42
2890	28804	42	168
2890	14170	29	116
2890	14170	29	29
2890	23945	51	204
2876	2971	200	400
2877	2878	56	112
2877	19491	123	123
2877	24357	124	124
2973	2968	13	26
2973	2968	13	52
2973	23098	54	216
3035	10924	60	120
3035	24369	51	51
3004	3035	66	264
3004	24346	23	46
2991	1899	77	154
3021	2991	66	264
3021	15939	72	288
2971	1961	170	680
2971	13231	112	448
23	2876	18	36
23	3822	114	228
3022	3822	98	196
3022	28584	10	20
3024	1920	54	108
2968	2973	13	52
2968	2878	100	200
2968	2878	100	200
2968	3820	74	148
2974	10891	263	1052
2974	17592	128	512
2974	23098	72	144
2974	23098	72	288
2878	2968	100	200
2878	9460	147	294
3015	3351	6	6
3015	3787	81	162
3015	25909	66	66
3000	2133	156	312
3000	2998	111	111
3000	27708	163	326
3000	21726	171	342
2998	2178	83	83
2998	3000	111	222
2998	29	148	296
2998	21725	155	310
3025	28074	29	58
3025	16592	62	248
3025	18622	113	452
28074	2996	52	104
2996	3029	119	238
2996	13228	107	428
3029	16640	83	166
3029	26138	242	484
3023	3050	25	50
3023	566	74	148
2931	23045	10	20
3050	23002	13	26
3007	2931	23	46
3007	7941	75	150
29	24338	102	102
29	24460	28	56
27708	3000	163	326
27708	29	83	83
27708	24365	28	56
3048	27708	142	142
2920	24376	25	100
2920	24470	4	8
2879	2977	208	416
2879	9348	186	372
2977	10789	172	344
2977	24475	273	1092
2977	24468	30	120
2947	7732	24	48
2947	26070	22	22
3011	2992	25	100
3055	3011	15	60
3055	7773	157	628
2987	2993	11	44
2987	24365	143	143
2993	7732	29	116
2992	3048	24	48
2992	2987	29	116
2992	20127	16	64
3014	3030	17	34
3014	28762	39	39
3014	2988	37	148
3030	3014	17	17
3030	2995	207	414
3030	6245	95	190
2918	3028	134	268
2918	26160	79	316
2918	6245	12	12
3028	2918	134	134
3028	26722	81	162
3028	2962	76	152
26722	3028	81	81
26722	26654	29	58
26722	26927	114	228
26722	23332	87	174
73	3053	146	146
73	3052	142	142
73	6245	38	76
3053	73	146	292
3053	3052	91	182
3053	2995	4	8
3053	3115	163	163
3052	73	142	284
3052	3053	91	91
3052	3051	71	142
3054	3005	46	92
3054	2960	77	154
3054	2995	72	72
3005	2955	50	100
3005	3001	111	222
2954	2958	102	204
3006	3054	79	158
3006	2954	45	45
28762	3014	39	156
28762	25962	53	212
28762	3008	34	34
25962	28762	53	212
25962	3009	82	328
25962	2986	85	170
2955	2954	27	54
2955	2957	169	338
2956	2955	111	222
2956	3001	54	108
2957	2956	130	260
2957	3009	27	54
3001	26548	45	90
3009	25962	82	82
3009	2957	27	54
3009	23117	14	56
3008	3006	100	100
3008	2958	49	98
2958	25962	29	58
2986	3044	70	140
2986	25861	126	252
53	28762	83	166
53	2986	52	104
2959	2989	58	116
2959	190	53	106
3047	2959	70	140
3047	26160	52	104
26160	2918	79	316
26160	2989	46	46
26160	2990	130	520
2989	26160	46	184
2989	2988	52	52
2988	3014	37	37
2988	2989	52	208
2988	190	68	136
3031	6238	135	540
3031	23117	51	51
2960	6268	72	144
2961	3005	79	158
2961	2960	46	184
2995	3030	207	207
2995	3053	4	8
2995	3054	72	144
2962	3028	76	152
2962	3051	44	88
2962	3046	32	32
3051	3052	71	71
3051	2962	44	44
3051	3046	30	60
3046	2962	32	64
3046	3051	30	30
3046	13653	73	146
26654	26722	29	58
26654	28	130	260
26654	26663	162	162
3032	386	177	354
3032	17904	11	22
3032	22601	30	60
2963	3047	103	206
2963	3013	173	346
2990	26160	130	130
2990	2963	47	94
2990	28	36	36
2990	26697	147	588
28	26654	130	130
28	2990	36	72
28	26663	105	210
26663	26654	162	324
26663	28	105	105
26663	26697	60	60
26663	20321	19	38
26697	2990	147	147
26697	26663	60	120
26697	20346	67	268
2972	26697	44	88
2972	19505	96	192
26736	26867	206	824
26736	563	8	32
26736	13872	95	380
26736	20346	73	73
2978	2972	26	52
3013	3047	203	406
3013	331	110	220
3013	1298	133	266
3033	3013	77	154
3039	3033	68	136
3039	21334	69	138
3040	2959	113	226
3040	3039	34	68
3042	3041	33	66
3044	3043	51	102
3044	17943	55	110
2964	3018	74	148
2964	25838	134	268
2965	2964	58	116
2965	3043	111	222
3018	3936	75	300
3018	6957	55	220
3017	2970	40	80
3017	6951	35	70
2997	74	69	138
2997	21334	18	36
74	3013	75	150
74	3033	49	98
3041	3040	12	24
3041	21333	57	114
2970	2997	55	110
2970	21333	17	34
3043	53	72	144
3043	3042	69	138
29018	6892	156	312
29018	17969	61	122
2967	6933	92	368
2967	6959	30	120
2967	6960	30	60
2966	3126	110	220
2966	20321	90	90
3045	25861	153	306
3020	3034	104	208
3020	6250	76	152
3034	6957	18	72
3034	19240	55	55
3034	1183	53	212
25838	3020	60	120
26726	2978	235	470
26726	3049	136	136
26726	26653	108	216
26726	5436	180	360
26726	563	234	936
3049	26726	136	544
3049	2994	96	192
3049	9405	157	157
2994	12879	16	32
2994	17942	54	54
3038	3049	70	140
3038	2979	53	106
44	3038	141	282
44	26811	33	66
26811	27913	156	312
26811	44	33	66
26811	2999	20	40
26811	13773	239	478
2999	26811	20	40
2999	3121	118	236
24	3056	17	34
24	9247	33	66
24	19493	102	204
26653	3038	132	264
26653	5436	133	266
26653	19492	114	228
26653	19568	116	232
3097	26919	157	314
3097	27017	191	191
3097	48	14	28
3097	13760	131	131
2979	3074	89	178
3074	9320	47	94
3074	19575	22	22
3126	26867	83	166
3126	2966	110	110
3126	3027	93	186
3126	17297	19	38
3071	3016	14	28
3071	6959	22	88
3071	6927	67	268
3016	3071	14	28
3016	3855	13	26
3016	6960	24	48
2980	1748	55	110
2980	3019	53	106
2980	3854	50	100
2980	3855	86	172
3019	2980	53	106
3019	3936	75	150
3019	3932	66	132
3019	6799	105	210
2981	2982	20	40
2981	9384	153	306
2981	9297	404	808
2982	19068	65	130
2982	19074	89	178
26966	26955	51	51
26966	26981	27	27
2983	19070	39	78
2984	19069	77	154
2984	19071	32	64
3026	9297	18	72
3026	14465	40	40
3026	19073	150	300
3010	26867	168	672
3010	14491	6	24
48	3097	14	28
48	2981	199	398
48	28658	188	376
26902	26892	50	100
26999	26902	148	296
26999	26530	33	66
26999	1565	105	210
2985	3032	66	132
2985	26892	125	250
26892	2985	125	250
26892	6235	47	94
26927	26883	134	268
26927	26722	114	228
26927	13653	8	16
3027	3010	43	86
3027	6235	212	424
3121	3056	164	328
3121	3109	46	92
3109	3057	173	346
3109	15307	139	278
3057	3056	44	88
3117	28658	176	352
3117	26985	98	196
28658	48	188	376
28658	3117	176	352
28658	9384	11	22
26484	9359	72	288
26484	9384	197	394
26484	26558	21	21
3094	9401	97	194
3094	27048	101	202
26986	26955	74	74
26986	14436	202	808
26986	19015	207	207
26986	19232	62	124
3077	3062	21	42
3077	15196	6	12
25	15185	25	25
25	22758	3	6
3058	25	92	184
3058	3076	74	74
3125	3058	253	506
3125	3106	20	80
3125	23425	206	824
3059	3110	73	73
3059	3076	102	102
3059	15185	35	70
3059	15238	51	51
3110	3059	73	146
3110	3124	118	236
3110	26507	48	48
3076	3058	74	148
3076	3059	102	102
3076	3124	84	84
3076	15193	97	97
3124	3110	118	118
3124	3076	84	168
3124	3157	138	276
3124	1034	89	178
3157	3124	138	138
3157	3060	130	260
3157	15218	55	55
3157	15217	59	59
3148	3106	95	95
3148	15193	103	206
3148	15218	57	114
3148	15186	62	62
3106	3125	20	80
3106	3148	95	190
3060	3157	130	130
3060	15187	56	224
3102	3151	144	144
3102	7046	32	128
3102	1503	107	428
3151	3102	144	288
3151	26547	24	48
3151	15228	139	278
3061	3062	14	28
3061	6175	7	14
3061	22759	26	26
3062	3077	21	42
3062	3061	14	28
3062	22868	36	72
3115	3053	163	326
3115	386	20	40
3115	6268	10	20
3129	59	75	150
3129	3141	91	182
3129	20884	116	232
100	3098	138	552
100	3155	173	692
100	3103	147	147
100	20884	23	92
3098	100	138	552
3098	27729	107	428
3098	3064	21	42
27729	3098	107	428
27729	3128	72	144
27729	3155	266	1064
27729	8873	20	80
3128	27729	72	144
3128	3101	138	276
3128	3064	85	170
3128	3105	49	98
3101	3128	138	276
3101	3156	86	172
3101	3073	86	86
3101	3113	50	50
3156	3101	86	172
3156	3120	94	188
3156	3104	85	170
3156	3137	108	216
3122	3120	105	210
3122	25775	19	38
3120	3156	94	188
3120	3122	105	210
3120	3104	48	96
3120	3065	17	34
3104	3156	85	170
3104	3120	48	96
3104	3073	82	164
3104	3140	56	112
3073	3101	86	172
3073	3104	82	164
3073	3063	75	150
3073	3079	55	55
3063	3073	75	150
3063	3064	63	126
3063	3080	80	80
3064	3098	21	42
3064	3128	85	170
3064	3063	63	126
3065	3120	17	34
3065	3066	37	74
3065	6015	35	70
3066	3065	37	37
3066	3140	39	78
3066	3141	114	228
3140	3104	56	112
3140	3066	39	39
3140	3079	77	154
3140	3141	63	126
3079	3073	55	110
3079	3140	77	77
3079	3080	17	34
3080	3063	80	160
3080	3079	17	17
3080	3103	102	204
59	3129	75	150
59	3138	26	52
59	3112	127	254
3131	3132	10	20
3131	3138	42	84
3131	17885	159	318
3132	3131	10	20
3132	3078	95	190
3132	3133	37	74
3078	3132	95	190
3078	26114	91	182
3078	3130	111	222
26114	3078	91	182
26114	3134	141	282
26114	3095	56	112
3134	26114	141	282
3134	3135	101	202
3134	3133	9	18
3113	3101	50	100
3113	3105	143	143
3113	3081	64	128
3105	3128	49	49
3105	3113	143	286
3105	3127	65	130
3105	3139	56	56
3127	27729	48	192
3127	3105	65	65
3072	3127	59	236
3072	3139	54	108
3139	3105	56	112
3139	3072	54	54
3139	8710	45	90
3139	8710	30	30
3081	3113	64	64
3081	28634	132	264
3081	8711	54	108
3067	6015	30	60
3155	100	173	692
3155	12466	24	96
3155	1317	23	92
3114	3857	27	108
3114	3949	31	31
3114	12451	6	24
3123	3144	91	182
3123	3143	72	144
3123	3138	81	162
3123	3949	124	248
3144	3123	91	91
3144	3133	98	196
3144	3908	50	100
200	3135	118	236
200	3145	55	110
200	3100	173	346
200	3908	60	60
3135	2084	159	318
3135	3134	101	202
3135	200	118	236
3145	200	55	55
3145	3146	56	112
3145	3069	208	416
3146	3145	56	56
3146	3068	240	480
3146	3136	146	292
3146	892	24	48
3068	3146	240	480
3068	3069	40	160
3068	6300	86	344
3068	28283	148	592
3069	3145	208	416
3069	3068	40	160
3069	3100	47	188
3069	6300	80	160
3100	200	173	346
3100	3069	47	47
3100	3142	45	180
3142	3100	45	45
3142	3143	133	133
3142	3908	143	286
3143	3123	72	144
3143	3142	133	532
3143	6305	40	40
3143	7133	203	406
3070	3075	25	50
3075	27732	55	110
3075	6206	81	162
3119	1823	16	16
3119	23521	113	113
3119	23549	98	392
3147	51	86	344
3147	5860	24	48
3147	28257	7	7
3108	3136	53	53
3108	80	165	330
3108	28245	66	264
3136	3146	146	292
3136	3108	53	212
3136	3152	30	30
3152	2084	11	11
3152	3145	179	358
3152	3136	30	120
28060	2791	261	522
28060	3136	155	310
28060	80	51	51
28060	8792	196	392
80	28060	51	102
80	25732	15	15
3133	3132	37	74
3133	3134	9	18
3133	3144	98	196
3138	59	26	52
3138	3131	42	84
3138	3123	81	162
3095	26114	56	112
3095	8796	22	88
3095	20358	78	312
3130	3078	111	222
3130	17885	10	40
3130	28350	123	123
3112	59	127	254
3112	3141	57	228
3112	17885	32	32
3141	3129	91	182
3141	3066	114	228
3141	3140	63	126
3141	3112	57	57
3141	3103	14	56
3103	100	147	588
3103	3080	102	204
3103	3141	14	14
25775	3122	19	38
25775	25899	48	192
25775	25744	79	79
25863	3137	11	44
25863	81	197	394
25863	25899	47	47
3118	3113	163	326
3118	3096	94	376
3118	3137	51	51
3118	6198	123	246
3096	3118	94	94
3096	28634	51	204
3096	28646	192	384
28634	3081	132	264
28634	3096	51	51
28634	27157	20	80
3137	3156	108	216
3137	25863	11	11
3137	3118	51	204
3116	2106	72	288
3116	5950	44	44
81	5950	131	524
81	8801	59	59
3153	1874	32	64
3111	3214	78	312
3111	27868	115	460
3111	1620	7	28
187	3111	58	232
187	27881	107	428
187	1615	6	24
29082	187	86	344
29082	29081	72	144
29082	29083	4	16
3107	29082	28	112
3107	26292	87	348
3099	3107	14	56
3099	26216	82	328
3149	3099	53	212
3150	3149	36	144
3150	23177	4	8
3154	3245	63	252
